label,red_mean,red_min,red_max,green_mean,green_min,green_max,blue_mean,blue_min,blue_max
water,44.133,34,80,63.54,56,98,95.156,89,122
water,63.166,59,68,87.952,84,92,90.446,85,95
water,37.641,23,118,50.572,39,111,73.495,65,116
water,36.432,30,58,59.163,51,92,79.5,73,101
water,25.157,20,101,42.007,38,95,66.753,63,97
water,29.027,25,39,58.734,55,66,79.146,75,86
water,22.275,19,25,39.386,37,42,65.336,61,69
water,22.979,19,26,43.333,41,46,72.431,68,76
water,39.548,34,109,66.638,57,118,85.911,76,127
water,25.724,23,28,50.289,47,54,80.106,77,83
water,53.121,44,71,80.958,69,93,89.247,82,106
water,29.492,26,33,52.38,49,57,72.312,68,77
water,50.399,45,55,78.929,75,85,88.751,85,94
water,36.579,34,41,63.348,60,66,75.748,73,79
water,49.995,45,55,71.42,67,76,88.023,84,94
water,23.364,20,27,43.157,41,46,72.002,67,76
water,40.754,37,50,70.557,67,79,90.916,87,97
water,58.572,47,68,83.559,75,92,87.386,79,94
water,24.616,21,67,41.942,39,75,67.542,64,94
water,34.853,31,69,60.162,56,90,83.016,78,111
water,41.444,37,44,64.023,60,68,83.972,80,89
water,25.152,23,29,45.423,43,48,68.687,65,72
water,64.665,60,68,96.811,93,101,92.222,88,96
water,60.175,44,90,85.314,75,108,88.171,79,108
water,92.265,88,97,123.996,120,129,125.044,121,131
water,42.47,36,76,79.826,72,121,91.034,82,111
water,23.009,20,27,42.645,40,46,71.892,68,76
water,58.173,36,68,83.135,61,94,87.112,71,97
water,30.239,27,35,53.668,50,60,73.158,69,78
water,50.441,44,58,78.859,71,87,86.716,81,93
water,84.276,79,90,119.548,116,124,120.358,116,125
water,83.105,71,90,115.221,103,122,102.949,91,110
water,23.756,21,27,43.337,41,46,71.99,67,76
water,27.397,24,30,49.166,46,53,72.123,69,75
water,32.481,22,108,47.791,41,98,71.631,66,109
water,36.177,30,90,73.634,62,122,90.588,70,121
water,46.519,34,124,67.096,55,119,79.689,72,132
water,23.192,19,27,43.372,41,46,70.861,67,75
water,22.947,20,26,42.412,40,45,71.669,68,75
water,49.797,42,60,77.408,69,88,92.884,86,102
water,31.811,28,37,60.252,58,66,77.052,73,82
water,47.466,44,67,70.688,66,90,87.563,83,106
water,69.034,65,76,103.957,94,108,113.664,107,118
water,32.341,29,39,59.923,54,72,81.505,78,89
water,23.339,19,26,44.045,41,47,73.183,68,77
water,23.418,20,26,43.402,41,47,72.895,69,77
water,42.423,38,101,73.884,67,121,84.743,81,131
water,41.518,37,64,78.256,73,106,90.696,85,105
water,79.127,59,128,110.083,82,129,101.377,88,133
water,90.001,83,99,93.008,88,99,112.653,107,119
water,36.749,28,106,67.344,55,124,80.013,65,124
water,42.805,33,55,70.738,57,84,81.867,74,90
water,42.679,28,171,80.188,60,172,104.988,89,172
water,23.027,20,27,43.155,41,46,72.374,69,76
water,49.708,45,56,76.318,66,83,87.438,82,93
water,43.687,35,114,67.726,59,120,87.49,80,124
water,57.443,52,64,77.958,72,83,94.807,88,102
water,24.922,21,35,51.86,42,65,76.197,71,83
water,28.476,25,33,52.168,49,58,72.702,69,77
water,30.369,27,35,54.317,52,58,77.73,75,81
water,40.781,28,160,61.668,50,129,79.582,71,133
water,94.617,89,105,127.815,123,134,127.292,122,132
water,30.367,27,73,48.504,46,91,76.522,73,108
water,28.163,25,31,50.886,48,54,72.994,68,76
water,24.502,21,27,41.757,39,44,67.475,64,72
water,90.748,85,105,120.249,115,129,122.683,118,133
water,23.251,19,26,43.215,41,46,72.658,69,76
water,90.484,85,98,125.391,122,132,125.618,121,132
water,23.04,19,26,43.648,41,47,72.885,68,77
water,63.297,59,69,88.017,84,93,90.948,87,96
water,37.022,34,41,60.681,57,65,92.779,89,98
water,87.496,61,159,109.165,84,140,114.693,96,142
water,22.716,19,26,45.447,42,50,72.841,69,78
water,33.932,30,74,57.691,52,98,82.141,76,124
water,43.933,41,51,60.535,57,67,76.191,72,83
water,27.558,24,37,48.952,47,66,75.297,72,82
water,50.281,45,56,71.342,66,76,88.291,83,94
water,81.409,75,90,116.524,111,123,116.384,110,124
water,25.268,22,28,49.362,47,53,79.439,76,82
water,36.409,28,130,58.992,50,134,79.345,73,137
water,24.053,20,31,44.867,40,53,72.306,68,78
water,48.032,32,73,76.114,56,107,90.446,77,109
water,27.114,24,31,48.839,46,52,71.883,68,75
water,35.03,29,130,60.561,55,137,83.696,76,155
water,41.531,37,46,64.058,60,68,84.216,80,89
water,90.275,87,107,123.262,119,137,123.1,118,137
water,84.336,69,146,119.567,91,136,117.162,97,136
water,84.39,78,94,115.405,111,123,117.421,114,123
water,23.267,19,26,40.241,38,43,65.653,63,69
water,39.931,32,47,70.521,61,79,84.469,79,89
water,50.009,46,55,76.19,71,82,87.353,83,92
water,51.981,43,109,91.164,78,122,91.274,85,131
water,68.334,56,197,103.763,82,178,114.317,95,174
water,23.173,20,26,43.647,41,46,72.982,69,77
water,25.237,23,29,49.354,46,53,79.286,75,82
water,23.229,20,27,43.078,41,46,72.678,69,76
water,102.924,77,111,109.956,105,114,115.176,111,119
water,38.139,34,42,59.442,56,63,80.282,76,84
water,87.182,50,200,96.904,66,197,108.773,89,206
water,29.786,26,34,53.73,50,60,78.928,75,83
water,41.727,35,54,61.897,57,72,81.3,76,92
water,23.198,20,26,43.599,40,46,73.017,69,77
water,40.361,37,54,78.009,74,94,89.458,85,97
water,23.566,20,26,41.098,38,44,67.182,64,70
water,120.164,103,129,131.953,106,141,125.412,109,134
water,99.188,78,136,101.305,95,136,111.735,102,146
water,43.075,38,68,60.357,57,84,76.369,71,99
water,30.1,27,34,57.079,50,64,79.241,75,84
water,43.085,40,94,69.193,64,104,80.818,77,114
water,64.091,54,71,89.661,80,96,91.132,82,97
water,31.092,27,34,53.621,51,56,77.739,75,82
water,36.196,32,41,62.03,57,68,84.765,81,89
water,27.252,24,30,49.162,45,53,71.576,67,75
water,42.968,39,47,71.319,68,76,81.93,79,85
water,34.275,30,59,55.774,52,79,83.244,80,106
water,23.181,20,27,42.851,40,46,72.285,69,77
water,79.764,75,84,117.525,114,122,115.841,111,121
water,36.062,32,40,62.872,59,67,84.13,80,88
water,53.843,39,140,81.875,65,140,89.705,75,133
water,83.653,79,88,131.261,126,136,128.379,124,133
water,85.717,76,97,118.073,112,127,117.019,107,125
water,25.225,21,73,42.736,40,84,68.252,65,102
water,22.79,19,26,42.316,40,45,71.854,68,75
water,55.081,49,71,82.239,73,93,89.416,85,103
water,36.111,29,46,63.938,53,75,83.804,75,93
water,27.089,24,32,49.653,46,54,72.676,69,76
water,43.728,38,67,72.835,68,96,89.85,84,112
water,25.269,22,29,46.147,43,51,68.195,64,72
water,30.19,27,34,56.041,52,59,73.565,69,77
water,40.012,35,44,68.03,64,73,88.74,84,93
water,78.573,75,83,112.449,109,117,115.129,111,120
water,96.134,90,103,127.104,124,133,128.233,123,133
water,56.016,45,65,83.651,76,88,98.146,93,104
water,23.275,20,27,43.072,41,48,72.45,69,77
water,30.561,25,45,56.021,48,75,78.04,72,85
water,50.164,44,56,79.37,71,87,95.95,88,101
water,101.205,96,108,106.746,103,110,114.51,110,119
water,88.324,62,94,123.993,93,128,123.224,98,128
water,25.758,23,29,50.764,48,54,78.751,75,83
water,29.019,25,34,58.09,54,62,78.48,74,83
water,36.993,33,65,63.448,56,99,84.181,77,102
water,36.801,33,43,59.678,57,66,78.6,74,84
water,45.411,29,106,69.323,52,116,87.594,77,125
water,27.65,24,34,50.846,47,56,73.108,69,77
water,65.372,57,73,85.778,80,92,91.789,86,98
water,88.646,73,107,106.577,102,111,114.493,110,119
water,23.451,20,27,44.154,40,48,72.797,69,77
water,38.042,35,41,54.699,52,58,71.101,68,75
water,33.738,28,41,55.625,50,63,78.283,73,85
water,31.146,27,50,49.309,45,74,76.901,72,91
water,38.166,35,59,59.781,56,80,80.224,76,99
water,22.978,18,27,42.601,40,46,72.264,69,76
water,32.274,26,188,65.959,59,155,91.124,72,158
water,29.227,26,70,66.457,63,102,91.505,77,123
water,40.722,37,44,63.787,61,68,82.621,79,87
water,32.382,29,37,60.466,57,66,76.652,72,82
water,27.623,24,31,48.856,47,53,75.248,71,79
water,24.996,21,45,53.669,47,87,74.371,68,94
water,43.816,39,50,70.947,67,76,90.148,85,96
water,68.732,49,84,109.949,76,124,103.261,87,113
water,47.924,29,84,81.831,52,92,86.203,70,101
water,23.125,20,26,43.21,41,46,72.705,69,76
water,38.868,33,47,51.406,47,56,76.17,72,81
water,23.23,19,26,43.138,41,46,72.685,69,76
water,24.048,20,43,41.443,38,64,66.926,63,81
water,23.6,20,39,40.84,38,62,66.515,63,79
water,81.894,63,91,91.836,82,101,103.227,90,110
water,83.481,77,88,130.526,123,135,127.824,122,133
water,43.894,40,47,68.326,64,71,76.036,71,80
water,55.422,49,65,85.517,81,95,92.247,88,98
water,27.873,24,31,50.039,46,54,72.518,69,76
water,62.32,57,68,86.924,81,93,90.465,85,96
water,51.937,46,81,80.047,74,107,94.712,90,122
water,38.556,34,59,66.428,60,95,77.066,72,95
water,31.574,27,38,53.693,48,59,76.515,71,82
water,44.06,40,48,73.62,71,77,81.636,78,86
water,83.544,79,88,116.338,111,120,117.604,113,121
water,58.993,40,129,83.9,61,140,86.784,69,136
water,37.59,25,121,72.533,48,118,85.047,67,123
water,29.936,27,34,53.88,51,58,77.116,73,81
water,25.543,23,29,49.76,47,53,79.718,75,83
water,97.899,88,108,97.414,87,113,106.688,100,122
water,100.13,94,108,99.236,93,108,107.865,102,115
water,51.635,40,66,78.136,65,88,93.846,85,102
water,31.407,27,50,49.672,46,78,77.211,73,92
water,28.296,25,35,48.307,45,55,76.339,73,81
water,31.076,29,35,51.067,48,59,75.262,72,79
water,32.975,29,38,58.118,53,62,75.715,71,80
water,57.138,47,71,83.575,74,92,96.97,89,108
water,41.605,36,48,73.539,64,86,84.939,79,92
water,23.398,20,26,44.073,41,47,73.509,70,77
water,35.353,31,49,59.41,54,71,83.484,79,95
water,31.751,28,64,54.107,51,80,77.751,75,95
water,39.762,36,43,62.645,59,66,82.949,78,88
water,22.913,20,26,42.397,40,46,72.073,69,76
water,24.243,20,67,60.35,57,99,85.643,81,120
water,84.88,72,104,106.356,102,111,114.432,110,119
water,43.906,40,48,70.967,66,76,92.532,89,96
water,43.518,27,105,71.055,48,114,77.027,65,119
water,82.754,76,89,116.599,110,123,102.47,96,109
water,23.046,19,27,42.81,40,46,72.425,69,77
water,23.052,21,26,48.897,46,52,73.31,70,77
water,124.906,66,131,136.638,88,144,134.139,89,141
water,23.459,21,26,49.201,46,52,73.075,70,77
water,80.765,48,96,109.658,72,124,112.109,81,124
water,24.141,21,27,43.671,41,47,73.206,70,77
water,23.406,20,26,40.453,38,44,66.64,64,70
water,81.383,77,87,126.277,121,132,125.093,121,131
water,40.217,37,45,62.034,58,66,81.198,77,85
water,32.648,30,54,56.39,53,75,82.142,78,94
water,76.924,72,82,118.309,110,124,119.802,114,125
water,67.3,64,74,103.621,100,107,113.016,110,117
water,24.285,21,28,44.14,41,47,73.504,70,77
water,89.853,29,130,102.157,52,141,102.823,68,147
water,88.479,80,96,119.077,113,124,119.753,114,124
water,43.321,24,140,59.715,48,121,80.119,70,130
water,37.176,32,66,64.145,58,91,85.9,80,113
water,92.23,75,102,108.021,104,112,115.443,111,119
water,23.719,20,27,43.468,41,47,73.005,69,77
water,36.534,32,115,61.794,57,126,83.921,79,130
water,79.339,72,86,111.795,105,117,114.734,107,122
water,85.387,52,103,118.184,77,135,115.918,85,132
water,86.198,46,100,116.97,73,130,115.017,83,126
water,53.452,42,239,80.934,58,252,97.189,84,255
water,25.758,20,79,44.223,38,98,67.577,63,115
water,35.566,32,48,60.932,57,72,83.488,80,94
water,23.757,19,28,43.737,41,47,73.131,69,77
water,93.325,54,106,121.978,76,132,117.922,87,127
water,31.487,28,35,59.087,56,63,76.015,72,80
water,38.337,34,55,60.007,56,74,80.08,76,91
water,41.172,37,46,58.597,55,64,74.665,71,80
water,32.291,29,41,52.585,50,65,75.727,72,84
water,25.849,20,50,43.478,39,70,67.674,64,82
water,23.504,21,27,43.181,41,46,72.247,68,76
water,49.143,40,254,76.963,71,255,92.224,87,255
water,46.258,38,140,77.548,64,160,88.123,81,171
water,72.155,64,79,104.407,100,110,113.956,109,119
water,30.443,25,37,50.842,47,57,76.073,72,82
water,27.225,23,31,48.896,46,52,72.071,68,75
water,38.085,32,43,65.376,59,71,86.51,82,91
water,31.909,21,130,47.221,40,115,70.981,64,120
water,80.714,77,85,126.114,121,132,124.399,119,129
water,65.043,61,71,109.993,106,115,105.409,100,111
water,36.818,30,66,63.754,55,93,85.249,76,115
water,23.094,20,27,42.792,40,46,72.433,69,76
water,83.201,76,88,117.219,110,122,102.638,96,108
water,23.141,21,27,42.631,40,46,71.877,68,75
water,35.887,33,50,62.988,58,86,83.79,76,91
water,85.246,79,91,132.848,125,139,129.804,124,135
water,61.236,56,67,85.692,81,92,89.55,84,96
water,122.658,85,139,133.161,106,148,131.869,107,147
water,96.301,43,255,98.849,60,253,109.93,85,255
water,24.029,20,27,43.474,41,46,73.18,70,77
water,23.714,20,31,40.77,38,47,66.631,64,72
water,40.137,32,250,62.204,55,242,85.494,76,255
water,27.153,24,31,47.913,45,51,70.232,66,74
water,42.188,39,45,68.844,65,72,91.003,88,95
water,75.482,55,86,88.087,69,95,106.164,93,113
water,41.392,38,45,58.645,56,62,74.617,72,79
water,25.208,20,70,42.559,38,89,67.214,63,103
water,39.869,33,62,52.322,46,82,74.188,66,90
water,32.095,28,39,52.258,48,59,76.316,72,83
water,41.307,32,133,65.122,55,138,81.736,72,132
water,23.193,20,28,43.188,41,46,72.443,69,76
water,40.338,37,44,63.645,60,68,83.129,79,87
water,43.167,38,49,81.023,77,85,92.237,88,98
water,23.151,20,27,42.727,40,46,72.322,69,76
water,38.234,30,76,60.2,50,93,80.305,74,109
water,72.74,42,81,111.42,70,122,116.106,91,125
water,65.079,36,71,94.621,59,99,90.32,74,95
water,37.005,33,76,60.618,56,84,92.294,88,110
water,79.487,62,90,106.544,86,115,103.22,90,112
water,79.773,71,87,107.123,103,111,115.522,111,120
water,34.798,30,41,58.787,53,70,83.344,78,89
water,23.246,20,27,43.108,40,46,72.451,69,77
water,51.834,46,64,82.964,77,95,86.516,81,97
water,90.573,76,108,105.562,101,110,113.23,109,119
water,23.609,19,50,41.214,38,77,66.639,63,86
water,34.489,29,43,64.261,56,74,83.205,78,90
water,30.478,27,35,55.772,53,59,74.073,70,79
water,80.354,76,84,123.298,119,129,123.768,119,128
water,23.826,20,26,40.914,38,44,67.05,65,71
water,97.442,85,103,107.771,103,112,114.396,110,118
water,41.216,38,44,64.144,61,67,83.442,80,88
water,24.251,21,34,50.503,48,61,74.368,71,82
water,22.915,20,33,40.039,37,51,66.027,64,71
water,62.431,42,74,101.288,74,109,113.257,94,120
water,59.364,53,66,84.503,79,91,87.554,83,95
water,39.078,28,79,61.76,50,92,80.583,73,108
water,26.419,20,106,54.767,43,110,77.706,71,121
water,41.474,31,49,68.908,55,78,87.929,80,94
water,23.785,20,28,43.687,41,47,73.184,69,78
water,97.499,84,211,110.193,102,182,115.408,99,174
water,54.81,41,170,81.139,69,172,86.807,77,165
water,81.851,76,92,115.104,111,123,116.413,112,125
water,122.371,93,135,139.282,118,150,135.439,118,145
water,40.229,36,43,63.386,60,67,82.863,79,87
water,27.592,23,81,49.78,46,98,72.331,67,116
water,25.578,20,99,42.948,39,104,68.369,64,117
water,44.55,34,52,70.386,58,77,89.39,81,95
water,45.666,38,57,74.313,66,84,90.916,84,101
water,46.691,33,180,78.121,58,174,88.174,67,165
water,32.553,29,38,53.36,50,59,76.73,73,80
water,25.551,22,29,61.784,59,66,87.312,83,92
water,47.367,30,184,80.011,53,182,84.76,65,183
water,23.016,20,26,42.575,40,46,71.639,68,76
water,29.269,24,119,54.53,49,139,78.655,73,137
water,93.61,85,101,126.049,119,132,125.593,114,132
water,43.369,37,51,71.283,66,78,91.95,86,99
water,96.881,30,111,103.61,51,113,104.916,69,114
water,30.371,26,33,48.299,45,51,76.596,73,81
water,26.678,24,44,53.589,50,69,74.754,72,91
water,30.519,27,33,47.977,45,51,76.098,72,80
water,30.739,26,38,54.371,50,59,73.54,69,78
water,24.041,20,43,40.619,38,61,65.831,62,81
water,74.658,69,83,105.814,102,110,114.762,110,118
water,73.072,67,88,100.921,96,113,107.441,102,118
water,31.805,29,35,60.117,57,63,77.042,73,81
water,42.303,40,45,70.265,67,73,81.413,77,85
water,35.088,31,41,61.048,56,67,83.955,80,90
water,26.608,23,31,54.166,49,69,74.879,71,82
water,25.327,23,28,49.434,46,53,79.462,76,82
water,44.127,26,80,86.691,52,100,96.378,68,108
water,60.794,31,67,85.791,54,91,89.429,70,95
water,30.628,27,37,48.447,45,55,75.988,72,80
water,31.502,28,34,54.131,51,57,78.285,75,82
water,54.663,51,58,83.631,79,88,90.281,86,94
water,37.46,20,175,56.186,37,156,71.355,57,149
water,29.614,26,33,47.013,44,50,75.346,71,79
water,78.065,74,82,121.018,115,128,121.309,116,127
water,68.982,63,75,104.35,100,109,114.19,110,121
water,37.831,28,87,54.766,48,103,71.104,65,118
water,34.881,32,59,59.463,57,81,82.912,79,105
water,32.663,28,36,60.902,57,66,76.864,72,82
water,45.719,39,148,75.587,69,142,89.312,84,143
water,31.162,28,34,48.795,46,52,76.759,72,81
water,63.451,48,71,88.824,70,97,90.783,79,98
water,31.642,29,35,49.43,46,52,73.826,70,78
water,94.398,87,103,106.528,102,110,114.059,110,118
water,40.596,36,71,68.865,65,95,88.824,83,105
water,100.405,78,109,125.745,109,134,127.802,111,138
water,78.944,53,147,119.828,81,156,95.142,85,161
water,27.998,25,68,62.248,59,98,89.383,85,122
water,40.817,33,58,67.761,55,91,84.078,78,99
water,32.05,28,42,54.938,50,64,80.321,76,88
water,37.614,31,46,61.082,54,73,81.705,78,87
water,22.985,19,27,42.553,40,46,71.976,68,76
water,36.417,33,68,63.29,59,93,84.813,81,115
water,22.983,19,27,42.961,40,46,72.348,69,76
water,42.574,39,73,69.293,66,98,91.489,88,118
water,95.818,90,101,127.853,123,132,128.537,124,133
water,27.522,23,36,43.569,40,56,67.618,63,75
water,42.633,38,49,60.513,56,68,75.961,72,83
water,78.802,60,87,111.646,88,117,118.853,99,124
water,65.458,61,71,95.92,92,101,90.798,86,98
water,31.012,27,34,61.146,53,66,80.523,76,84
water,23.152,20,26,43.205,41,46,72.516,68,76
water,30.129,26,33,47.923,45,51,76.079,72,80
water,26.419,23,35,53.773,51,68,74.155,70,80
water,39.972,33,133,65.29,60,137,85.328,79,136
water,30.237,26,33,51.956,49,55,76.229,73,80
water,62.9,58,67,87.756,84,92,90.519,86,94
water,30.017,25,34,59.064,55,63,79.544,74,83
water,65.326,60,71,90.592,85,97,92.126,88,98
water,72.065,69,77,100.954,98,104,107.597,103,112
water,31.866,29,42,58.726,55,75,73.941,70,84
water,39.088,35,42,61.08,57,65,82.011,78,86
water,25.606,23,30,49.929,47,53,79.676,74,82
water,84.388,79,89,117.18,113,121,117.271,112,122
water,35.081,28,43,55.747,50,62,79.466,73,87
water,30.809,26,62,48.305,45,81,70.976,65,92
water,27.913,24,31,49.017,46,52,75.878,73,79
water,29.657,25,49,52.825,49,80,72.237,68,85
water,44.831,40,52,74.377,70,81,90.887,85,97
water,23.018,20,26,42.583,40,46,71.971,68,75
water,23.576,20,27,43.485,41,48,72.681,69,76
water,53.822,50,58,82.537,78,88,89.778,86,95
water,23.597,20,27,43.915,41,47,72.595,68,76
water,39.626,35,43,68.554,65,71,89.317,85,92
water,35.218,32,88,59.793,56,110,83.347,80,131
water,35.751,32,42,61.205,58,69,84.46,81,90
water,105.467,40,113,108.861,61,115,108.9,72,114
water,25.571,23,30,49.944,47,53,80.004,76,83
water,27.581,22,91,44.79,41,85,69.483,65,99
water,26.981,24,31,47.612,45,51,71.248,67,74
water,118.576,44,133,128.892,72,143,128.169,79,139
water,23.321,20,27,40.378,38,43,66.57,64,71
water,44.654,38,53,76.927,72,89,87.683,83,95
water,95.622,86,103,106.881,102,112,113.983,109,118
water,23.871,21,34,60.465,57,70,86.213,81,96
water,32.413,29,36,55.199,53,58,75.901,72,80
water,23.963,20,33,41.098,39,51,66.966,64,73
water,73.779,69,80,113.589,107,121,117.369,113,123
water,27.662,25,31,52.64,50,56,78.018,75,81
water,25.297,22,29,49.411,47,53,79.222,74,82
water,38.569,33,59,64.974,58,84,87.181,82,106
water,42.105,35,53,71.149,64,80,88.45,83,97
water,64.051,61,68,94.281,90,99,89.717,85,95
water,84.568,66,189,116.469,86,170,116.144,97,164
water,24.434,22,28,47.934,45,50,73.415,70,77
water,81.09,76,87,107.062,103,110,115.127,111,119
water,38.854,34,65,63.299,58,79,86.157,82,99
water,94.281,75,108,109.902,104,114,116.293,112,121
water,23.746,20,43,60.526,56,105,84.228,79,110
water,38.755,35,43,60.696,58,65,80.615,77,84
water,44.109,35,227,73.996,55,201,80.027,67,180
water,31.093,29,34,52.965,50,56,77.027,74,81
water,31.197,26,44,52.859,50,66,76.484,72,89
water,53.041,36,105,77.307,59,103,85.957,73,110
water,40.209,32,53,59.462,52,73,84.618,79,97
water,31.349,29,36,52.066,49,62,75.144,70,81
water,41.376,25,57,88.081,51,93,92.856,65,97
water,24.002,21,28,43.841,41,47,73.342,70,77
water,35.124,32,46,106.377,103,138,113.756,109,130
water,26.851,23,30,48.359,46,51,71.616,68,75
water,42.13,39,45,68.879,66,73,91.072,87,94
water,52.847,48,58,82.011,76,87,113.177,108,120
water,39.432,30,50,58.717,52,67,84.111,77,93
water,26.024,24,28,51.356,48,54,79.655,75,83
water,67.551,52,90,113.696,98,141,112.325,96,134
water,23.147,19,27,43.563,41,47,72.881,69,76
water,77.209,67,100,105.232,101,111,113.95,110,119
water,25.768,21,98,64.536,57,162,88.217,79,171
water,24.001,20,35,41.083,38,53,66.778,64,75
water,101.138,94,112,99.912,93,109,108.768,102,118
water,84.63,75,93,119.093,111,126,118.532,107,128
water,27.88,25,31,51.39,49,56,73.15,69,77
water,36.694,31,44,57.229,52,65,81.13,76,85
water,59.401,43,255,83.121,68,251,122.621,112,255
water,29.247,26,34,53.282,49,58,73.809,70,78
water,29.301,26,32,59.185,55,62,80.204,77,84
water,52.806,41,215,73.509,61,189,86.506,74,177
water,23.445,20,27,42.951,40,46,71.904,68,76
water,22.969,19,27,42.493,40,45,71.988,68,76
water,24.481,20,60,41.766,39,75,67.295,64,96
water,82.39,76,90,114.693,110,120,115.605,110,122
water,24.312,21,48,56.975,54,80,83.126,78,105
water,27.759,24,31,49.59,46,53,72.474,68,76
water,26.772,23,37,53.7,50,64,74.798,71,83
water,65.834,61,72,112.318,108,118,105.088,101,112
water,38.549,34,49,66.587,59,74,84.342,79,94
water,70.709,49,231,112.192,77,236,104.948,81,229
water,84.159,69,100,107.279,103,119,114.89,111,126
water,91.736,87,96,124.796,121,129,126.047,122,130
water,99.554,94,138,98.785,94,135,108.02,103,142
water,78.321,60,239,120.727,80,236,114.744,88,231
water,25.465,23,29,49.945,47,53,79.872,76,83
water,22.924,20,49,39.997,38,67,66.05,63,87
water,28.661,25,32,48.589,45,51,76.659,73,80
water,26.259,23,31,46.78,44,52,69.772,66,73
water,68.516,58,77,105.426,100,109,115.098,110,120
water,26.306,24,30,51.576,48,55,77.311,74,81
water,30.958,27,39,49.078,46,59,76.962,73,84
water,61.799,38,138,97.209,61,146,95.857,77,148
water,54.194,47,65,70.703,66,82,82.306,78,92
water,95.056,91,99,125.109,122,128,127.196,123,131
water,42.436,35,130,71.75,65,136,85.377,80,139
water,100.388,87,135,99.305,83,119,108.271,93,132
water,29.069,21,41,46.033,40,68,68.184,62,79
water,56.708,33,253,80.657,65,205,94.662,82,196
water,82.795,77,88,129.89,122,136,127.164,121,132
water,102.274,48,190,127.478,75,168,141.231,116,191
water,81.477,63,102,113.383,95,133,102.675,87,125
water,40.015,32,49,61.344,55,70,83.003,77,93
water,62.04,56,67,87.132,81,92,89.849,85,94
water,82.745,76,89,115.733,109,122,103.594,98,110
water,93.171,79,112,108.662,105,123,115.553,111,130
water,33.818,23,43,61.077,44,71,75.215,65,81
water,23.876,20,30,41.17,39,49,67.091,64,71
water,89.321,85,94,124.919,121,128,124.94,121,128
water,82.552,64,115,106.994,86,130,104.89,91,132
water,25.694,22,30,49.466,47,53,79.633,76,82
water,39.264,27,81,66.527,50,102,78.3,67,103
water,50.376,44,54,77.877,71,83,87.781,82,92
water,36.802,30,54,57.238,52,72,80.932,76,97
water,59.362,54,64,84.205,81,88,88.265,83,92
water,34.131,31,39,75.126,68,79,89.725,84,94
water,22.95,19,28,42.52,40,46,72.112,69,76
water,42.902,39,120,69.56,65,121,91.183,87,125
water,24.454,21,29,50.382,42,64,74.377,68,83
water,47.495,38,136,83.444,68,148,88.572,81,160
water,30.912,27,37,57.368,52,71,80.059,76,87
water,43.935,31,58,73.066,55,87,89.508,78,103
water,99.131,61,151,138.05,85,155,111.857,85,144
water,40.003,36,43,68.821,65,72,89.748,86,93
water,80.293,75,87,125.034,119,134,124.503,119,130
water,37.812,34,40,56.006,53,59,76.339,73,80
water,40.521,37,44,63.484,61,68,82.644,78,87
water,76.646,71,90,91.76,88,98,102.051,97,108
water,30.007,26,46,50.632,47,68,75.77,72,92
water,45.27,38,128,69.488,62,137,91.716,84,142
water,84.072,67,179,108.755,98,187,117.119,108,196
water,24.023,20,27,41.439,39,44,67.629,65,71
water,43.268,38,51,79.949,75,87,91.6,87,97
water,23.187,20,26,43.13,41,46,72.676,69,77
water,33.833,29,40,55.814,52,64,78.306,73,85
water,31.162,23,64,50.64,43,96,73.433,67,96
water,90.725,46,98,125.143,74,130,125.79,84,131
water,27.776,24,31,49.851,47,53,71.947,67,75
water,29.564,26,33,46.954,45,50,72.18,68,76
water,31.413,28,35,55.286,52,60,74.64,70,80
water,67.544,62,88,103.866,100,113,113.551,110,121
water,40.684,37,44,62.947,59,67,84.109,80,89
water,40.966,37,44,64.39,61,68,82.735,78,87
water,26.77,23,30,48.448,45,52,71.639,68,74
water,22.795,20,57,39.915,38,73,65.676,62,89
water,35.775,32,40,61.398,57,66,83.88,79,88
water,33.129,28,38,61.758,53,69,82.15,77,87
water,95.239,90,99,125.76,123,129,127.382,122,131
water,23.135,20,26,42.84,41,46,72.454,68,76
water,53.288,50,57,80.572,78,84,89.216,85,93
water,47.489,34,87,61.492,53,102,80.331,67,102
water,36.94,31,45,61.087,53,72,83.632,78,93
water,43.732,31,62,71.234,55,85,87.991,78,99
water,24.071,20,26,41.181,39,44,67.177,64,71
water,25.027,23,28,45.289,43,48,68.526,65,71
water,47.239,38,72,69.764,61,93,87.49,83,112
water,72.633,68,76,120.01,115,124,90.003,86,94
water,23.045,20,26,42.952,40,46,72.571,69,76
water,28.222,25,31,46.407,44,49,75.721,71,80
water,100.702,47,254,101.837,60,204,111.217,79,182
water,40.021,34,57,59.429,53,74,84.666,79,100
water,24.143,21,32,41.281,38,52,67.316,65,71
water,100.533,86,118,103.871,93,115,112.102,102,121
water,29.598,26,51,48.368,46,68,74.155,71,94
water,80.657,64,94,92.955,80,101,103.342,93,111
water,23.152,19,27,43.132,41,46,72.498,69,77
water,60.964,56,66,85.842,82,90,89.066,84,93
water,28.271,23,45,51.351,48,81,72.84,68,85
water,98.918,89,116,129.719,123,138,129.054,123,138
water,36.553,25,53,71.837,50,84,83.636,67,95
water,30.263,26,35,48.461,45,55,75.911,72,80
water,41.908,37,85,78.864,71,128,90.514,83,118
water,103.283,46,199,103.177,61,196,112.067,80,207
water,40.901,25,192,104.333,49,195,110.117,63,189
water,53.652,47,61,82.794,74,92,88.864,82,95
